contig_name	control_replicate1	control_replicate2	day1_replicate1	day1_replicate2	day2_replicate1	day2_replicate2	contig_name	annotation_information_blastx_against_UniProtKB	e-value_of_annotation_information
TRINITY_DN234270_c0_g1_i1	80.3619083034879	68.9501415916648	82.453386142262	51.6153122634618	66.3317733211615	78.2095896006231	TRINITY_DN234270_c0_g1_i1	sp|Q95L11|KCNB2_RABIT_Potassium_voltage-gated_channel_subfamily_B_member_2_OS=Oryctolagus_cuniculus_GN=KCNB2_PE=2_SV=1	3e-42
TRINITY_DN234302_c0_g1_i1	23.6156200094929	18.2578215242293	16.3527123183438	11.7928500288394	25.554998285116	21.6234896781554	-	-	-
TRINITY_DN234321_c2_g1_i1	122.493402992592	144.379090192883	108.574515478906	165.616382075298	154.065862824351	128.147261978917	-	-	-
TRINITY_DN234344_c0_g1_i1	72.0612388790938	88.1710550962683	58.3739929324921	88.9712634049002	76.5582208539889	79.7807554474098	TRINITY_DN234344_c0_g1_i1	sp|P04630|CALL_CAEEL_Calmodulin-like_protein_OS=Caenorhabditis_elegans_GN=cal-1_PE=3_SV=1	7e-09
TRINITY_DN234365_c0_g1_i1	70.8711412562975	115.878771633313	83.8459661718172	112.632153226707	99.614234023265	99.1607779261678	TRINITY_DN234365_c0_g1_i1	sp|Q13976|KGP1_HUMAN_cGMP-dependent_protein_kinase_1_OS=Homo_sapiens_GN=PRKG1_PE=1_SV=3	2e-09
TRINITY_DN234384_c0_g1_i1	48.0299508203781	53.4324267737952	67.629712357279	59.4134762441887	72.3670570054967	57.0378975676795	TRINITY_DN234384_c0_g1_i1	sp|Q68FQ7|RPAP3_RAT_RNA_polymerase_II-associated_protein_3_OS=Rattus_norvegicus_GN=Rpap3_PE=2_SV=1	6e-05
TRINITY_DN234397_c0_g1_i1	23.9821371079318	22.9689972198761	21.6224863112484	15.0880355377029	25.1971921277967	47.0468626725973	-	-	-
TRINITY_DN234397_c0_g2_i3	125.534808718832	126.022403214047	124.247046957223	93.8711962554035	85.2925068825982	144.440671031018	-	-	-
TRINITY_DN234406_c2_g1_i8	74.0091072934805	89.8543140771041	96.793774521566	96.9322342004657	104.325342534234	105.705838496831	TRINITY_DN234406_c2_g1_i8	sp|Q9NZ56|FMN2_HUMAN_Formin-2_OS=Homo_sapiens_GN=FMN2_PE=1_SV=4	2e-15
TRINITY_DN234470_c0_g1_i1	61.7574323342997	70.15786752324	91.0713694749349	78.8970226931043	67.0606409555316	44.3251360095581	-	-	-
TRINITY_DN23447_c0_g1_i1	109.378908127338	121.224637728176	91.6418378630976	132.661191517028	158.419993402837	156.651582538514	TRINITY_DN23447_c0_g1_i1	sp|O48921|C97B2_SOYBN_Cytochrome_P450_97B2,_chloroplastic_OS=Glycine_max_GN=CYP97B2_PE=2_SV=1	3e-163
TRINITY_DN234503_c0_g1_i1	132.084061287871	100.657361341511	166.241451656818	125.38499675959	159.284972809547	140.749152268644	TRINITY_DN234503_c0_g1_i1	sp|O14289|LEUC_SCHPO_3-isopropylmalate_dehydratase_OS=Schizosaccharomyces_pombe_(strain_972_/_ATCC_24843)_GN=leu2_PE=1_SV=1	0.0
TRINITY_DN23452_c0_g1_i1	29.4671760815116	48.8916607487555	48.4123121160286	45.6515509529391	40.9893719760868	33.1728055377821	-	-	-
TRINITY_DN234565_c0_g1_i2	87.2268714508893	80.2067786375227	88.0779334996752	62.6434749627411	90.5106267203498	117.199171946815	-	-	-
TRINITY_DN234565_c0_g1_i3	17.7911749940426	7.60319797019732	19.1181377773391	27.8790806749196	23.3503047181766	0	-	-	-
TRINITY_DN234575_c0_g1_i1	190.513025834775	140.056405344038	137.699134415486	177.078052774485	237.464794611923	195.060777276945	TRINITY_DN234575_c0_g1_i1	sp|Q9LT02|PDR2_ARATH_Probable_manganese-transporting_ATPase_PDR2_OS=Arabidopsis_thaliana_GN=PDR2_PE=1_SV=1	5e-36
TRINITY_DN234577_c0_g1_i1	8.04230025652841	15.3435883577299	4.62962923164161	12.3875383298144	0	13.3227278684951	-	-	-
TRINITY_DN234577_c0_g1_i3	21.250419784083	27.5570256678906	22.1937779154493	21.7616799384232	20.4027306971173	35.039232766674	TRINITY_DN234577_c0_g1_i3	sp|P9WLZ2|Y1367_MYCTO_Uncharacterized_protein_MT1414_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_GN=MT1414_PE=4_SV=1	6e-31
TRINITY_DN234577_c0_g1_i7	28.5396490176848	42.2707593397181	25.9520132089359	31.7907578417502	33.5169860579095	36.8923445606781	TRINITY_DN234577_c0_g1_i7	sp|P9WLZ2|Y1367_MYCTO_Uncharacterized_protein_MT1414_OS=Mycobacterium_tuberculosis_(strain_CDC_1551_/_Oshkosh)_GN=MT1414_PE=4_SV=1	8e-31
TRINITY_DN23458_c0_g1_i1	46.9076345939021	47.520958088438	60.4407451154634	65.9736734562802	110.668485765342	102.805369091594	TRINITY_DN23458_c0_g1_i1	sp|Q17FB8|GLT25_AEDAE_Glycosyltransferase_25_family_member_OS=Aedes_aegypti_GN=AAEL003481_PE=3_SV=1	9e-30
TRINITY_DN234591_c0_g1_i1	95.5923900365061	123.385541440171	108.649564776437	112.080558952958	123.174945073322	131.235613464721	TRINITY_DN234591_c0_g1_i1	sp|Q9FNB0|CHLH_ARATH_Magnesium-chelatase_subunit_ChlH,_chloroplastic_OS=Arabidopsis_thaliana_GN=CHLH_PE=1_SV=1	0.0
TRINITY_DN234601_c1_g1_i1	189.214602777069	126.169414251288	140.335215583351	156.038297624308	135.303733856179	185.113323290456	-	-	-
TRINITY_DN234641_c0_g1_i5	54.2258209291722	49.5048118651726	61.7311131059469	56.866146137789	29.9984915316147	64.5974696014255	TRINITY_DN234641_c0_g1_i5	sp|Q9NR21|PAR11_HUMAN_Poly_[ADP-ribose]_polymerase_11_OS=Homo_sapiens_GN=PARP11_PE=1_SV=1	8e-07
TRINITY_DN234641_c0_g1_i6	82.2152269848974	77.458738787038	88.9092055368181	99.1759378113436	67.2163863094286	101.55781770727	TRINITY_DN234641_c0_g1_i6	sp|Q9NR21|PAR11_HUMAN_Poly_[ADP-ribose]_polymerase_11_OS=Homo_sapiens_GN=PARP11_PE=1_SV=1	1e-06
TRINITY_DN234644_c1_g1_i1	72.8323846224415	62.3352489817517	69.9241645154851	62.1832763355807	62.3211569033344	57.4977489246495	TRINITY_DN234644_c1_g1_i1	sp|Q6DNF4|GCY36_CAEEL_Soluble_guanylate_cyclase_gcy-36_OS=Caenorhabditis_elegans_GN=gcy-36_PE=1_SV=1	1e-13
TRINITY_DN234652_c0_g1_i1	51.6178473399872	56.0225760285823	36.0972587802807	43.4511302990806	25.4121844057338	23.6192834492144	TRINITY_DN234652_c0_g1_i1	sp|Q9ZUV3|IRX7_ARATH_Probable_glucuronoxylan_glucuronosyltransferase_IRX7_OS=Arabidopsis_thaliana_GN=IRX7_PE=2_SV=1	2e-13
TRINITY_DN234654_c2_g5_i1	229.547869986441	224.347846469842	254.006097815046	235.130545767347	260.048961578118	272.487291989372	-	-	-
TRINITY_DN23465_c0_g1_i1	51.6256534345404	60.9894506591836	62.8477158872003	55.2649240543497	63.3463615227725	34.7529337473092	-	-	-
TRINITY_DN23469_c0_g1_i1	127.895264799494	123.61943920299	133.43351008623	141.054314311844	131.447781447014	115.238078605853	TRINITY_DN23469_c0_g1_i1	sp|P61870|MDLA_PENCA_Mono-_and_diacylglycerol_lipase_OS=Penicillium_camembertii_GN=mdlA_PE=1_SV=1	2e-14
TRINITY_DN23472_c0_g1_i1	2.65554953033673	4.9966051236601	3.03273127251325	1.18401099580211	0	7.13923907022102	TRINITY_DN23472_c0_g1_i1	sp|Q58338|Y928_METJA_Putative_protein_methyltransferase_MJ0928_OS=Methanocaldococcus_jannaschii_(strain_ATCC_43067_/_DSM_2661_/_JAL-1_/_JCM_10045_/_NBRC_100440)_GN=MJ0928_PE=3_SV=1	3e-08
TRINITY_DN234765_c0_g1_i1	91.656322174347	92.6314644247253	46.9496875810981	76.0718447027938	50.066537503177	89.8724313630554	-	-	-
TRINITY_DN234772_c1_g1_i1	850.841474462689	834.675447294472	775.008456203592	788.386926802783	821.925259051429	862.577662479292	TRINITY_DN234772_c1_g1_i1	sp|O82797|PCNA_TOBAC_Proliferating_cell_nuclear_antigen_OS=Nicotiana_tabacum_GN=PCNA_PE=2_SV=1	2e-82
TRINITY_DN234777_c0_g1_i1	222.200719039704	242.15009651959	189.858285533838	202.634900310905	180.863129499521	257.338445072185	-	-	-
TRINITY_DN234784_c0_g1_i1	112.802957903699	85.8841979063824	121.218804414136	99.6570045930163	126.985735964193	101.059950928974	-	-	-
TRINITY_DN234784_c5_g1_i1	254.115887465435	256.991425097363	248.52128827471	251.974293857307	228.31227551421	222.936144946924	TRINITY_DN234784_c5_g1_i1	sp|F4IRU3|MYO12_ARATH_Myosin-12_OS=Arabidopsis_thaliana_GN=XI-F_PE=2_SV=1	2e-126
TRINITY_DN234789_c0_g1_i1	1.16829053234508	0	1.82303280757444	1.56756080556207	6.47210621334809	0	-	-	-
TRINITY_DN234796_c0_g1_i1	3.89682028793531	10.7130662940202	11.8518164589337	9.63660974852137	4.32256311457567	6.06637319580334	TRINITY_DN234796_c0_g1_i1	sp|Q80ZA4|PKHL1_MOUSE_Fibrocystin-L_OS=Mus_musculus_GN=Pkhd1l1_PE=2_SV=1	9e-05
TRINITY_DN234796_c3_g1_i1	17.7553989950159	25.9423988975411	19.907017011614	26.5009022360288	6.34630165255994	14.7796467028305	-	-	-
TRINITY_DN234804_c1_g2_i1	350.045612887455	374.30043620395	270.363702001535	300.423375501529	244.399072617797	277.529523078252	TRINITY_DN234804_c1_g2_i1	sp|P50272|PSBP_PORPU_Putative_polysaccharide-binding_protein_OS=Porphyra_purpurea_PE=2_SV=1	2e-05
TRINITY_DN23480_c0_g1_i1	322.541227190651	257.139975610604	308.267498779143	261.937705775664	367.119549320155	299.907766261373	TRINITY_DN23480_c0_g1_i1	sp|Q9BUJ2|HNRL1_HUMAN_Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_1_OS=Homo_sapiens_GN=HNRNPUL1_PE=1_SV=2	3e-10
TRINITY_DN234817_c3_g1_i1	52.8795447504659	55.0820033451174	55.110204453905	51.8640477836704	37.8385441356058	72.3254986595652	TRINITY_DN234817_c3_g1_i1	sp|Q0CR95|PABP_ASPTN_Polyadenylate-binding_protein,_cytoplasmic_and_nuclear_OS=Aspergillus_terreus_(strain_NIH_2624_/_FGSC_A1156)_GN=pab1_PE=3_SV=1	3e-16
TRINITY_DN234817_c4_g1_i1	190.202374812713	197.553072972696	162.721396816002	185.535504446593	121.145513187534	190.555595898543	TRINITY_DN234817_c4_g1_i1	sp|P61286|PABP1_BOVIN_Polyadenylate-binding_protein_1_OS=Bos_taurus_GN=PABPC1_PE=2_SV=1	3e-17
TRINITY_DN234817_c4_g2_i2	94.4360503249721	82.8659035537748	88.3919525887116	88.0447001691226	62.3285178678862	57.978021155874	TRINITY_DN234817_c4_g2_i2	sp|P29341|PABP1_MOUSE_Polyadenylate-binding_protein_1_OS=Mus_musculus_GN=Pabpc1_PE=1_SV=2	1e-19
TRINITY_DN234817_c5_g2_i1	166.507051942575	148.874555097568	162.994932647192	156.971948303673	142.585006428202	145.1909129782	-	-	-
TRINITY_DN234817_c5_g2_i2	103.241287431993	129.78868218478	102.789203853618	81.8778255897683	134.736880027947	69.0428596320562	-	-	-
TRINITY_DN234817_c5_g2_i4	51.4877421229858	49.1617846248105	43.0145918312472	46.2920040614083	45.5350309437346	33.8235475609832	-	-	-
TRINITY_DN23481_c0_g1_i1	7.72381583155337	2.4276319474838	15.578589993791	8.64048513893128	0	0	TRINITY_DN23481_c0_g1_i1	sp|P14519|GLYM_RABIT_Serine_hydroxymethyltransferase,_mitochondrial_OS=Oryctolagus_cuniculus_GN=SHMT2_PE=1_SV=2	3e-58
TRINITY_DN234826_c0_g1_i5	4.41576650452955	11.0058866086765	4.67567512625664	8.47211004780227	15.6826438566923	0	-	-	-
TRINITY_DN234829_c0_g1_i1	297.784715125865	289.666339325577	304.11957175855	314.884620989952	292.700324261243	232.540894876042	TRINITY_DN234829_c0_g1_i1	sp|Q8C0I1|ADAS_MOUSE_Alkyldihydroxyacetonephosphate_synthase,_peroxisomal_OS=Mus_musculus_GN=Agps_PE=1_SV=1	1e-109
TRINITY_DN23482_c0_g1_i1	23.127973951809	20.7005837935804	26.3987270445002	33.8226230624037	38.4102091126038	14.651540121473	-	-	-
TRINITY_DN234830_c0_g1_i1	169.346287739311	135.278475267281	150.884449061561	148.509985503349	162.543490351655	193.233538263089	TRINITY_DN234830_c0_g1_i1	sp|Q9Z0V1|KCND3_MOUSE_Potassium_voltage-gated_channel_subfamily_D_member_3_OS=Mus_musculus_GN=Kcnd3_PE=1_SV=1	6e-10
TRINITY_DN234842_c3_g1_i1	1.18209695618184	4.54665375610111	30.3373550574067	30.1987374980475	48.735170732585	27.8647887537463	TRINITY_DN234842_c3_g1_i1	sp|O94898|LRIG2_HUMAN_Leucine-rich_repeats_and_immunoglobulin-like_domains_protein_2_OS=Homo_sapiens_GN=LRIG2_PE=2_SV=3	5e-05
TRINITY_DN234845_c0_g1_i1	63.6879237568496	65.1641266150692	64.184730528036	67.6050255479935	39.859771942571	59.4038028455046	-	-	-
TRINITY_DN234863_c0_g1_i1	27.9261380485156	40.3642017863747	46.2174013440404	37.9412565018291	13.4314636117223	41.2319375047068	TRINITY_DN234863_c0_g1_i1	sp|O25610|Y956_HELPY_Uncharacterized_RNA_pseudouridine_synthase_HP_0956_OS=Helicobacter_pylori_(strain_ATCC_700392_/_26695)_GN=HP_0956_PE=3_SV=1	6e-19
TRINITY_DN234866_c0_g1_i1	24.7606731760599	22.8123007375994	22.6785606935107	15.532953179621	14.6530505762142	11.9725121303166	TRINITY_DN234866_c0_g1_i1	sp|P53273|YG35_YEAST_Uncharacterized_vacuolar_membrane_protein_YGR125W_OS=Saccharomyces_cerevisiae_(strain_ATCC_204508_/_S288c)_GN=YGR125W_PE=1_SV=1	3e-05
TRINITY_DN234902_c1_g1_i1	432.172476848212	451.229005836519	404.294234699349	335.842888143688	251.267909694568	370.072210252487	TRINITY_DN234902_c1_g1_i1	sp|Q80U78|PUM1_MOUSE_Pumilio_homolog_1_OS=Mus_musculus_GN=Pum1_PE=1_SV=2	1e-08
TRINITY_DN234923_c0_g1_i1	68.6106781473635	117.682687682886	97.11818826579	107.985326186055	87.1595006133443	93.0465711238612	-	-	-
TRINITY_DN23492_c0_g1_i1	34.7313027157775	36.5035528093722	23.374374733583	25.3116630375654	39.9306847391297	31.2698552939739	-	-	-
TRINITY_DN234942_c1_g1_i1	241.150112560411	235.254623576185	259.341441134781	232.313756259887	201.659922128792	239.238254860465	TRINITY_DN234942_c1_g1_i1	sp|Q9HCB6|SPON1_HUMAN_Spondin-1_OS=Homo_sapiens_GN=SPON1_PE=1_SV=2	5e-07
TRINITY_DN234946_c0_g1_i1	40.5074720133648	38.4301273739236	42.0075298573618	21.9854775846039	42.4508463542542	36.4987375583106	TRINITY_DN234946_c0_g1_i1	sp|Q9SE42|RPE1_ORYSJ_Ribulose-phosphate_3-epimerase,_cytoplasmic_isoform_OS=Oryza_sativa_subsp._japonica_GN=Os09g0505700_PE=1_SV=1	6e-37
TRINITY_DN23494_c0_g1_i1	94.4746179210452	124.843801160815	95.2827462386765	105.559794823948	126.388159647501	123.375019095985	-	-	-
TRINITY_DN23497_c0_g1_i1	58.1345551716333	49.9215861230807	55.5005748543159	61.7781799415939	44.8158842494035	43.9719930315997	TRINITY_DN23497_c0_g1_i1	sp|Q59140|BGAL_ARTSB_Beta-galactosidase_OS=Arthrobacter_sp._(strain_B7)_GN=lacZ_PE=1_SV=1	3e-06
TRINITY_DN234996_c1_g1_i2	101.666860150587	100.784187783857	122.293985539014	116.972187480246	90.6387968401634	73.8776911342434	-	-	-
TRINITY_DN23501_c0_g1_i1	32.4748047806378	54.8666353679335	8.89083032739724	36.6696490658395	42.4722666680411	49.8233249916065	-	-	-
TRINITY_DN23501_c0_g2_i1	68.0734216757476	77.927283660265	59.672247535885	59.4156746999727	42.7183573926778	107.100100034802	-	-	-
TRINITY_DN235024_c0_g2_i1	150.572142884637	137.443405448169	127.992058849053	144.989068394233	121.383189520074	180.013873603968	TRINITY_DN235024_c0_g2_i1	sp|Q0E3X4|RH35A_ORYSJ_DEAD-box_ATP-dependent_RNA_helicase_35A_OS=Oryza_sativa_subsp._japonica_GN=Os02g0150100_PE=2_SV=2	0.0
TRINITY_DN235024_c1_g1_i1	30.0750465090332	18.6853510865298	58.98808838296	38.7127616206349	23.0730615726376	25.254847292939	TRINITY_DN235024_c1_g1_i1	sp|Q5APT8|DBP3_CANAL_ATP-dependent_RNA_helicase_DBP3_OS=Candida_albicans_(strain_SC5314_/_ATCC_MYA-2876)_GN=DBP3_PE=3_SV=1	6e-06
TRINITY_DN235024_c2_g1_i2	79.3264865941221	80.1252533155324	75.1415903247359	102.943602383973	107.319470235783	109.945205124379	TRINITY_DN235024_c2_g1_i2	sp|P24782|DBP2_SCHPO_ATP-dependent_RNA_helicase_dbp2_OS=Schizosaccharomyces_pombe_(strain_972_/_ATCC_24843)_GN=dbp2_PE=2_SV=2	4e-93
TRINITY_DN235036_c0_g1_i3	602.076563089838	666.556154409113	544.469480999861	587.712255546073	619.815085984207	549.723635130211	-	-	-
TRINITY_DN235041_c2_g1_i2	210.407165705371	201.405234441286	273.16112109125	213.699808996333	270.190248986032	237.78615134805	-	-	-
TRINITY_DN235061_c0_g1_i1	86.7701405042473	74.6661643681969	85.3339681196789	82.9979104722481	57.802271001446	106.306105486255	-	-	-
TRINITY_DN23506_c0_g1_i1	25.7789834673846	26.4541453160314	31.2584762129265	32.2605850182272	18.272300049668	19.2427025990691	TRINITY_DN23506_c0_g1_i1	sp|Q9NWT6|HIF1N_HUMAN_Hypoxia-inducible_factor_1-alpha_inhibitor_OS=Homo_sapiens_GN=HIF1AN_PE=1_SV=2	1e-33
TRINITY_DN235150_c0_g2_i1	39.1499365980509	38.6083848038113	44.6321153609353	42.7359399992168	70.7304661181717	30.4863815502588	-	-	-
TRINITY_DN235150_c0_g2_i2	42.8797478347122	41.3997893228441	58.5306817728198	52.7163487288536	84.3992598830653	45.0516658641022	-	-	-
TRINITY_DN235172_c0_g1_i4	49.9019531986248	45.5266331986587	58.9249593440018	39.1818596998616	54.1240761150159	37.7277778202983	TRINITY_DN235172_c0_g1_i4	sp|Q9ZW07|PUM1_ARATH_Pumilio_homolog_1_OS=Arabidopsis_thaliana_GN=APUM1_PE=1_SV=1	2e-05
TRINITY_DN235172_c0_g1_i5	74.1909700441768	53.3768973137218	79.7755422875082	51.5151159235623	48.3551327872577	73.9102071039852	TRINITY_DN235172_c0_g1_i5	sp|Q9ZW07|PUM1_ARATH_Pumilio_homolog_1_OS=Arabidopsis_thaliana_GN=APUM1_PE=1_SV=1	7e-05
TRINITY_DN235185_c0_g1_i1	115.577070772909	92.3670861840578	110.152322504781	97.6034296214957	93.4612977439412	86.5387097734962	-	-	-
TRINITY_DN23518_c0_g1_i1	6.27596825794228	15.1665913100976	1.46252967876143	27.1817923318032	19.7356839979062	0	-	-	-
TRINITY_DN235208_c7_g1_i4	3.05212289191227	2.86233957151658	8.84788871383716	6.2000523687133	13.9354542443285	3.95017788674488	TRINITY_DN235208_c7_g1_i4	sp|O75473|LGR5_HUMAN_Leucine-rich_repeat-containing_G-protein_coupled_receptor_5_OS=Homo_sapiens_GN=LGR5_PE=1_SV=1	1e-05
TRINITY_DN235208_c7_g1_i5	1.22684375129297	5.86874312874139	23.2785711321203	9.48103894479058	16.2878044794651	4.68617725806597	TRINITY_DN235208_c7_g1_i5	sp|Q8MTI2|BSL1_TRIVA_Putative_surface_protein_bspA-like_OS=Trichomonas_vaginalis_GN=BSPAL1_PE=4_SV=1	2e-05
TRINITY_DN235208_c8_g1_i5	8.2551306868585	12.7675658342882	17.5010399711715	32.0464760353884	15.9851804303627	17.5143771123392	TRINITY_DN235208_c8_g1_i5	sp|D4AC13|LGR5_RAT_Leucine-rich_repeat-containing_G-protein_coupled_receptor_5_OS=Rattus_norvegicus_GN=Lgr5_PE=3_SV=1	3e-08
TRINITY_DN235208_c8_g1_i6	3.85247287758136	0	5.42001600145977	1.50979380352206	0	0	TRINITY_DN235208_c8_g1_i6	sp|O94898|LRIG2_HUMAN_Leucine-rich_repeats_and_immunoglobulin-like_domains_protein_2_OS=Homo_sapiens_GN=LRIG2_PE=2_SV=3	1e-06
TRINITY_DN235208_c8_g4_i2	12.2808525758517	18.0555766878691	21.0560504395088	28.7577381851289	16.2096033043514	17.6850793499158	TRINITY_DN235208_c8_g4_i2	sp|Q8MTI2|BSL1_TRIVA_Putative_surface_protein_bspA-like_OS=Trichomonas_vaginalis_GN=BSPAL1_PE=4_SV=1	8e-28
TRINITY_DN235208_c8_g6_i1	3.31540278551888	0	2.11469294248636	5.7420650789137	0	0	TRINITY_DN235208_c8_g6_i1	sp|Q8MTI2|BSL1_TRIVA_Putative_surface_protein_bspA-like_OS=Trichomonas_vaginalis_GN=BSPAL1_PE=4_SV=1	1e-11
TRINITY_DN235208_c8_g9_i1	2.96116284278671	2.77098989481794	13.489781493044	28.7383883391426	29.1100296243354	5.75990423777495	TRINITY_DN235208_c8_g9_i1	sp|Q8MTI2|BSL1_TRIVA_Putative_surface_protein_bspA-like_OS=Trichomonas_vaginalis_GN=BSPAL1_PE=4_SV=1	2e-09
TRINITY_DN235210_c0_g1_i1	192.8024173716	189.636693588455	195.216805377535	185.260660546406	246.108046633412	227.446035990156	TRINITY_DN235210_c0_g1_i1	sp|Q7TSU1|BIG2_RAT_Brefeldin_A-inhibited_guanine_nucleotide-exchange_protein_2_OS=Rattus_norvegicus_GN=Arfgef2_PE=1_SV=1	1e-08
TRINITY_DN23521_c0_g1_i1	125.729563063323	125.378437726807	133.754474001926	114.714047915567	96.2754661475171	165.620894874056	-	-	-
TRINITY_DN235224_c0_g1_i1	24.5059128078975	12.7148547112802	24.6361853709933	6.56935257815141	11.6377873213278	16.4601649973299	-	-	-
TRINITY_DN235226_c0_g1_i1	4.05085582033625	11.560749824786	11.7829712065524	2.3649827982372	0	0	-	-	-
TRINITY_DN235226_c0_g1_i2	65.3960445736901	64.9671488766477	78.5459014422746	72.2434924452639	74.333720615808	42.389862620199	TRINITY_DN235226_c0_g1_i2	sp|P59078|SYM_BRUSU_Methionine--tRNA_ligase_OS=Brucella_suis_biovar_1_(strain_1330)_GN=metG_PE=3_SV=1	1e-115
TRINITY_DN235226_c0_g1_i3	32.0005643966155	30.7426176046871	28.416060292656	27.4219813551515	24.6927082826478	11.7057781627697	TRINITY_DN235226_c0_g1_i3	sp|Q9ZCP0|SYM_RICPR_Methionine--tRNA_ligase_OS=Rickettsia_prowazekii_(strain_Madrid_E)_GN=metG_PE=3_SV=1	6e-52
TRINITY_DN23522_c0_g1_i1	180.264098169163	201.804771793031	156.768413361103	158.766965982016	162.858604775753	250.233069099615	TRINITY_DN23522_c0_g1_i1	sp|P10950|ASMT_BOVIN_Acetylserotonin_O-methyltransferase_OS=Bos_taurus_GN=ASMT_PE=1_SV=2	8e-16
TRINITY_DN235236_c1_g1_i1	58.9816673093421	81.40543083638	102.439568531598	74.6828328577642	40.8228578381451	27.0843288785507	TRINITY_DN235236_c1_g1_i1	sp|Q12458|YPR1_YEAST_Putative_reductase_1_OS=Saccharomyces_cerevisiae_(strain_ATCC_204508_/_S288c)_GN=YPR1_PE=1_SV=1	2e-13
TRINITY_DN235244_c0_g1_i1	182.926410614721	164.514028703547	132.250483143385	131.769262547567	114.187106851836	149.891121497945	-	-	-
TRINITY_DN235248_c1_g1_i1	103.680039920181	105.931773065621	107.947674295347	115.837373802785	157.487468073114	126.8312685725	-	-	-
TRINITY_DN23525_c0_g1_i1	12.7848897935958	17.6044503228991	23.3208171337743	12.5509608840268	7.88831856953415	33.0073808718988	-	-	-
TRINITY_DN235261_c0_g1_i1	42.9016341194058	34.5299012471423	31.7008232769959	52.5735324037572	44.072071344401	28.4239313619426	TRINITY_DN235261_c0_g1_i1	sp|P05426|RL7_RAT_60S_ribosomal_protein_L7_OS=Rattus_norvegicus_GN=Rpl7_PE=1_SV=2	1e-20
TRINITY_DN235270_c0_g1_i1	248.761953877522	298.343844947576	225.125227614107	262.055534417968	251.158580293884	256.230136526606	-	-	-
TRINITY_DN235273_c0_g1_i1	38.621009858781	40.1655412018782	36.7548593351223	27.6013856523875	14.6480272529966	6.89946879228618	-	-	-
TRINITY_DN235273_c1_g2_i1	329.737673542133	296.857209421778	364.306369970965	338.295669193484	242.385747378591	314.986919119938	-	-	-
TRINITY_DN235314_c2_g1_i1	48.1637133094208	36.1115541747466	55.1050777038179	65.3266936822023	66.4256400433379	71.8597833340472	TRINITY_DN235314_c2_g1_i1	sp|P21827|RCC1_YEAST_Guanine_nucleotide_exchange_factor_SRM1_OS=Saccharomyces_cerevisiae_(strain_ATCC_204508_/_S288c)_GN=SRM1_PE=1_SV=1	1e-08
TRINITY_DN235314_c2_g1_i2	11.4697267115376	21.8793247564845	22.2452949783842	30.79268124388	25.8776449022712	28.6799015133483	TRINITY_DN235314_c2_g1_i2	sp|Q15034|HERC3_HUMAN_Probable_E3_ubiquitin-protein_ligase_HERC3_OS=Homo_sapiens_GN=HERC3_PE=1_SV=1	4e-08
TRINITY_DN235375_c0_g2_i1	291.926959373538	246.64470566423	264.531916499631	319.000715041192	216.005693846209	313.067570895614	TRINITY_DN235375_c0_g2_i1	sp|Q9P2D7|DYH1_HUMAN_Dynein_heavy_chain_1,_axonemal_OS=Homo_sapiens_GN=DNAH1_PE=2_SV=4	4e-27
TRINITY_DN235394_c0_g2_i1	59.1962789274183	34.6482019490545	35.1693316946342	33.3857134674333	19.1188202790267	48.212960364075	-	-	-
TRINITY_DN235407_c0_g1_i2	117.719819150241	119.22641444677	95.4099867554861	163.643644151201	144.25876506827	130.275782187636	TRINITY_DN235407_c0_g1_i2	sp|P35858|ALS_HUMAN_Insulin-like_growth_factor-binding_protein_complex_acid_labile_subunit_OS=Homo_sapiens_GN=IGFALS_PE=1_SV=1	1e-10
TRINITY_DN23541_c0_g1_i1	9.76185440076815	9.99295345558668	13.6654223700924	15.4701700915519	21.7427519519484	3.88412371490615	TRINITY_DN23541_c0_g1_i1	sp|P07992|ERCC1_HUMAN_DNA_excision_repair_protein_ERCC-1_OS=Homo_sapiens_GN=ERCC1_PE=1_SV=1	6e-43
TRINITY_DN235421_c0_g1_i2	134.347381533915	143.149291641831	172.713890078033	174.999118271987	163.277280805554	163.805766804251	-	-	-
TRINITY_DN235436_c2_g1_i1	221.109066004653	227.520331195823	186.013997627215	224.454470914506	192.29119912535	231.581607732975	TRINITY_DN235436_c2_g1_i1	sp|P00516|KGP1_BOVIN_cGMP-dependent_protein_kinase_1_OS=Bos_taurus_GN=PRKG1_PE=1_SV=2	3e-08
TRINITY_DN235449_c0_g1_i1	1037.53944192048	1261.3799320203	962.031842039314	1145.4117028394	1128.25926406689	1035.68460525892	TRINITY_DN235449_c0_g1_i1	sp|Q8TB72|PUM2_HUMAN_Pumilio_homolog_2_OS=Homo_sapiens_GN=PUM2_PE=1_SV=2	1e-05
TRINITY_DN235449_c0_g1_i2	147.917979253543	230.622644872518	177.432960772373	217.208708453012	169.283038739788	191.771635055488	TRINITY_DN235449_c0_g1_i2	sp|Q8TB72|PUM2_HUMAN_Pumilio_homolog_2_OS=Homo_sapiens_GN=PUM2_PE=1_SV=2	4e-16
